word,category,mean Happiness,mean Anger,mean Sadness,mean Fear,mean Disgust,distance to H,distance to A,distance to S,distance to F,distance to D,distance to N
"demontować",U,2.0,2.1153846,2.1923077,2.1153846,1.6923077,6.2125363,6.3738637,6.3305163,6.4013944,6.797064,3.059456
"niewypał",U,1.5,3.6923077,2.9615386,3.6153846,2.4615386,8.037384,6.3412123,7.1191893,6.353677,7.519494,5.3585157
programowy,U,1.8461539,2.1153846,1.5,1.9615384,2.0769231,6.114624,6.0741177,6.6932654,6.238332,6.155342,2.7326436
paserstwo,U,1.3461539,3.7692308,2.3461537,2.8461537,4.1923075,8.229646,6.5458364,7.782733,7.3600583,5.9525943,5.606619
"pomyłka",U,1.5,4.3846154,3.5769231,3.5384614,2.6923077,8.216055,5.9128885,6.678805,6.709346,7.545712,5.9202957
chmura,U,3.3461537,2.1538463,2.4230769,2.1923077,1.7692307,5.2367506,7.0258245,6.779116,7.0169134,7.369047,4.1955633
"oczekiwać",U,3.1538463,2.1153846,1.9230769,2.3076923,1.5,5.045186,6.5130606,6.633945,6.39608,7.0635853,4.00844
wyczekiwany,U,4.6153846,1.3461539,1.6538461,1.7692307,1.1538461,3.2941945,7.3268127,7.067009,6.9824142,7.4508386,4.189329
aromatyczny,U,4.5384617,1.5384616,1.4230769,1.3846154,1.3461539,3.0434961,7.02375,7.126355,7.1807165,7.184248,4.0331597
las,U,5.3076925,1.2692307,1.5384616,2.8076923,1.2307693,3.3219392,7.9061313,7.6878467,6.5861177,7.941185,5.165949
"zabraniać",U,1.4230769,4.576923,3.5384614,3.0769231,2.9615386,8.411078,5.7881145,6.898748,7.3521113,7.523123,6.0626426
szlagier,U,3.0769231,1.8461539,1.7692307,1.7307693,2.0769231,5.3410544,6.7295785,6.82899,6.933907,6.4572144,3.5744326
podziemny,U,1.7307693,1.8461539,3.0,3.7307692,2.6153846,7.5092587,7.5284605,6.5257015,5.873047,6.9367414,4.6092863
tropikalny,U,4.3461537,1.4615384,1.4615384,2.3461537,1.8461539,3.9251494,7.4642916,7.3995767,6.6405077,7.1385236,4.5251727
kamienny,U,1.9230769,1.9230769,1.8846154,2.0384614,1.4230769,6.2062225,6.1852617,6.282003,6.1054974,6.763795,2.6071932
uzdolniony,U,4.9615383,1.6923077,1.7307693,2.0769231,1.2692307,3.3680415,7.370491,7.289225,7.0668464,7.6756897,4.81273
"chwytać",U,3.0769231,1.5,1.3461539,1.8461539,1.4230769,4.790472,6.6850758,6.7999954,6.344897,6.6842556,2.7821615
wysportowany,U,4.730769,2.1538463,1.7692307,2.1923077,1.5,3.841632,7.175292,7.5335484,7.2182727,7.693547,4.975949
"zasięg",U,2.3846154,2.4230769,1.5384616,2.0384614,1.5,5.7337604,5.704092,6.668185,6.206202,6.6540966,3.0188065
tandem,U,3.0,1.5,1.5,2.0,1.6153846,4.830529,6.8836102,6.842939,6.4591007,6.795183,3.1376357
"interpretować",U,2.4615386,2.3846154,1.7692307,1.9615384,1.5769231,5.7427883,5.7846856,6.461003,6.3199253,6.6373105,3.0658362
koszmar,U,1.2692307,3.2692308,3.6538463,5.3461537,3.6153846,9.150034,7.894898,7.5774918,5.719866,7.495282,6.9165072
smoczek,U,4.230769,1.7307693,1.5,1.8846154,1.7307693,3.7655241,7.0221915,7.2248406,6.9111757,6.9887013,4.2550282
metoda,U,2.8076923,1.7307693,1.5384616,1.9230769,1.4615384,4.9130063,6.3567457,6.571891,6.1953077,6.609192,2.867255
"jakość",U,4.0,1.7692307,1.5,1.9230769,1.4230769,4.010632,6.805997,7.063218,6.678677,7.125687,3.8744504
parowiec,U,3.1538463,1.6923077,1.5769231,2.1153846,1.5,4.979337,6.7700706,6.811518,6.338322,6.90418,3.1962175
"wiwatować",U,4.769231,1.6923077,1.3846154,1.9230769,1.3846154,3.11382,7.190208,7.448019,6.9833775,7.4297237,4.608862
"aprobować",U,3.7692308,1.7692307,1.3846154,1.9230769,1.3846154,4.2086263,6.6906977,7.0210004,6.555471,7.0205283,3.560173
"wypożyczać",U,2.5384614,2.2307692,1.8846154,2.2307692,1.7692307,5.619204,6.3187437,6.6445646,6.2727346,6.669624,3.4234426
klasyczny,U,3.3076923,1.6153846,1.8846154,1.5384616,1.4615384,4.5937877,6.717599,6.4436293,6.7766476,6.8212886,3.2093663
"pocieszać",U,4.1153846,2.0,3.5769231,2.2692308,1.4230769,4.8903527,7.4563,5.898779,7.2694554,7.8597307,5.304921
"rzucać",U,1.9230769,2.9230769,2.7307692,3.1538463,2.1538463,7.2650723,6.471107,6.7284527,6.2685184,7.1916404,4.260067
mutacja,U,1.8846154,2.6538463,2.1923077,2.8461537,2.8461537,7.203921,6.807879,7.1604133,6.5493283,6.471398,4.347539
kozaki,U,2.1923077,2.0,1.6923077,1.5769231,2.0769231,5.8363857,6.250858,6.5496216,6.5975537,5.9845967,2.9662054
"nosić",U,2.1538463,2.0769231,2.1153846,2.1153846,1.8076923,6.1204433,6.3246794,6.3103824,6.315305,6.582355,2.954006
"odrzucać",U,1.3461539,4.3076925,4.0384617,3.9615386,2.7692308,8.694617,6.319748,6.645711,6.811027,7.7758985,6.2202806
gniewny,U,1.2307693,4.6538463,2.6923077,3.8076923,2.6923077,8.581454,5.613001,7.5853114,6.5865574,7.4114738,5.921792
szparagi,U,3.0384614,1.7692307,1.8076923,2.0769231,1.9230769,5.1393137,6.98437,6.9333844,6.6617,6.8455434,3.6568816
fabryka,U,2.0769231,2.4615386,2.4615386,2.7307692,2.5384614,6.7729034,6.7287283,6.6213484,6.462495,6.562423,4.1458077
fantazja,U,5.0384617,1.6923077,2.0,2.2307692,1.7307693,3.4714918,7.714058,7.4304476,7.2539873,7.690545,5.2961206
skrzat,U,3.2692308,1.7692307,1.4615384,1.7307693,1.8846154,4.614467,6.730736,6.965728,6.7842617,6.5778995,3.6236398
terapeutyczny,U,3.3076923,2.1923077,1.9615384,2.4615386,1.6923077,5.21864,6.5240817,6.6034594,6.2717886,6.961805,3.8284647
kiepski,U,1.1153846,3.7692308,3.3846154,2.5769231,3.0,8.105877,5.8226743,6.3803587,6.993121,6.6039104,5.05296
telewizyjny,U,2.1923077,2.4230769,2.0769231,1.7307693,2.6923077,6.3807325,6.4650774,6.8367567,7.106173,6.060056,3.7398996
kanclerz,U,1.8076923,2.1538463,2.0384614,2.2307692,1.8461539,6.404109,6.2524624,6.37484,6.091304,6.482884,2.7525377
talar,U,2.6923077,1.4615384,1.6538461,1.4615384,1.6923077,4.973355,6.6057715,6.426003,6.604352,6.3975515,2.570278
medyczny,U,2.5,2.0769231,1.9230769,3.3846154,2.5384614,6.345761,7.0018053,7.1475496,5.74677,6.625999,4.522158
morze,U,5.3461537,1.6153846,2.2692308,2.8846154,1.2692307,3.7583113,7.9795294,7.4084134,6.9540095,8.208535,5.671998
monarcha,U,2.0769231,2.7692308,2.4230769,3.2692308,2.7307692,7.105255,6.814001,7.1245556,6.2685513,6.857185,4.7015734
poezja,U,4.3461537,2.0384614,2.7692308,2.1538463,2.0,4.512871,7.575425,6.9489903,7.4899106,7.5549765,5.2208624
"odbierać",U,2.3846154,2.4230769,1.9615384,2.8076923,1.7307693,6.1160984,6.2520676,6.764462,5.9111567,6.9368496,3.7495322
ulica,U,2.5384614,1.8846154,1.8076923,2.6923077,1.8076923,5.701494,6.487229,6.5905695,5.7025623,6.5579853,3.3744533
zderzenie,U,1.3461539,3.5384614,3.0,4.3846154,2.5,8.277404,6.617475,7.0533977,5.5104575,7.389399,5.83239
utalentowany,U,5.076923,2.1538463,1.8846154,1.7307693,1.5,3.4170732,7.204526,7.4273596,7.504587,7.690091,4.9499836
urok,U,4.1153846,2.0769231,2.2307692,2.2307692,2.3076923,4.6425138,7.385422,7.194413,7.2603993,7.2628336,5.0455675
pojedynek,U,2.6153846,2.9615386,2.2307692,3.8076923,2.2692308,6.6994824,6.739458,7.3472133,5.731829,7.272146,5.0187883
historia,U,3.0,2.0,2.6923077,2.3076923,2.1538463,5.6544147,7.013074,6.2583313,6.6365814,6.8244195,4.2825685
konsumpcyjny,U,2.1153846,2.9230769,2.3846154,2.3461537,2.9615386,6.8725686,6.347031,6.947894,6.9881625,6.334228,4.57711
plan,U,3.6923077,1.6153846,1.6153846,2.6538463,1.3076923,4.68217,6.9452267,6.91755,6.0059314,7.1555386,3.8071609
"językowy",U,2.2307692,2.3846154,2.0,1.9615384,2.0384614,6.1629353,6.3159657,6.74429,6.6651773,6.6188073,3.3306608
egoistyczny,U,1.3461539,4.923077,3.3076923,2.4615386,4.1538463,8.778734,5.818154,7.501612,8.201068,6.7533336,6.516573
bar,U,3.6153846,2.3461537,2.2307692,2.3076923,2.3461537,5.069928,6.875394,6.935958,6.944072,6.8220005,4.8242188
moralny,U,4.3076925,1.6923077,1.7692307,1.8461539,1.3076923,3.758077,6.9273148,6.829938,6.752057,7.2335563,4.140044
"potężny",U,2.8076923,2.6538463,2.3461537,3.5769231,2.1923077,6.521304,6.8317204,7.0524325,5.8155622,7.218372,4.644906
zdystansowany,U,1.7692307,2.3076923,2.5,2.5,1.9615384,6.5577283,6.1217628,5.9127645,5.960388,6.4298277,3.3726413
"zdobywać",U,5.230769,1.8846154,1.6538461,2.5769231,1.1538461,3.3959928,7.3009434,7.5296183,6.7179904,7.886305,5.063184
"drobnoustrój",U,1.6153846,2.6153846,2.3461537,3.3461537,3.9615386,7.7854605,7.360487,7.52423,6.6157336,5.7888455,5.130584
"ciężar",U,1.5769231,3.3076923,3.0384614,3.2692308,2.1153846,7.559722,6.2162957,6.5150657,6.222764,7.2652764,4.857119
"jedność",U,4.4615383,1.7307693,1.8076923,1.7307693,1.3076923,3.3642502,7.032306,6.9601,7.094643,7.430492,4.4302087
pobudzenie,U,4.0384617,2.4230769,1.7692307,2.5,2.0384614,4.944153,6.9794607,7.533688,6.9473615,7.3146415,4.634556
kurz,U,1.4230769,3.2692308,2.9230769,2.0384614,3.3076923,7.6337337,6.1041927,6.427292,7.2083893,5.9174695,4.6469827
skruszony,U,2.3461537,1.9230769,3.3076923,2.8461537,1.6923077,6.640798,7.0161004,5.5116525,5.979171,7.199088,4.361204
cecha,U,2.5,2.0769231,1.5384616,1.7692307,1.5384616,5.416868,6.030828,6.5312347,6.328628,6.531625,2.6497407
"dopomóc",U,4.5,2.0,1.9230769,2.0769231,1.5,3.998891,6.9062557,7.0620522,6.983991,7.4688897,4.7663603
atak,U,1.8846154,4.1923075,3.1153846,5.0,2.9615386,8.461389,6.748607,7.710896,5.92177,7.8718977,6.637496
"kochać",U,6.5961537,1.9230769,2.7307692,3.1538463,1.3076923,3.470384,8.599053,8.018641,7.6840754,9.016303,6.8919244
"służąca",U,2.1153846,2.8461537,3.0384614,2.0384614,2.4230769,6.572816,6.26164,6.0991545,7.0339627,6.7283564,4.3472714
wieczny,U,4.6538463,1.8076923,2.5384614,3.4230769,1.3076923,4.652504,7.676762,7.008933,6.164869,8.05595,5.5400305
"chłopiec",U,3.6923077,1.6153846,1.9230769,1.5,1.3846154,4.1830435,6.61942,6.36049,6.727939,6.8054647,3.368861
"upadłość",U,1.2307693,3.1538463,4.4615383,4.3846154,2.8846154,8.662083,7.4271345,6.1568193,6.234654,7.6238303,6.2187586
"odważny",U,5.0,1.6153846,2.0,3.0,1.1923077,3.843104,7.6214314,7.357579,6.3443527,7.956653,5.2543693
"wędkarz",U,3.4230769,1.1538461,1.4230769,1.3076923,1.3461539,3.892122,6.8253064,6.5517654,6.6944857,6.650106,3.0446029
konsekwentny,U,4.3461537,1.5769231,1.6153846,2.2307692,1.4230769,3.6985335,7.193833,7.1298,6.601971,7.330441,4.471324
silny,U,4.8461537,1.9615384,1.4230769,2.5769231,1.3846154,3.454201,7.0065637,7.481173,6.4024377,7.5181627,4.913602
"nastrój",U,4.3076925,2.5769231,3.2692308,2.4615386,1.9230769,5.246811,7.1100616,6.52845,7.2227025,7.6620855,5.4570665
zemsta,U,2.3461537,4.576923,3.4230769,3.9615386,4.0384617,8.151792,6.643305,7.667494,7.2483845,7.1603928,6.9968653
"prosić",U,2.0,3.1153846,3.4615386,3.3461537,2.8076923,7.3349857,6.5996366,6.2642064,6.3823853,6.961596,5.2532053
"unicestwić",U,1.6923077,4.076923,4.1923075,4.8846154,3.5,8.892019,7.274739,7.249014,6.644861,7.8715906,7.1536946
"krzyż",U,2.1538463,2.5769231,4.0384617,3.4615386,2.1923077,7.4426847,7.334422,5.779542,6.5694427,7.607539,5.3803406
kominek,U,4.923077,1.2692307,2.0769231,1.7692307,1.1923077,3.2121518,7.44812,6.8022046,7.0287075,7.511783,4.6029353
"przebiegać",U,2.9615386,2.1153846,1.7692307,2.7307692,1.8076923,5.462977,6.6958685,6.9597654,5.8691273,6.975174,4.1155634
siostrzeniec,U,4.1153846,1.6538461,1.5384616,1.6153846,1.2692307,3.5710504,6.6750927,6.813942,6.7412853,7.0119405,3.796432
whisky,U,3.6923077,1.6153846,2.5769231,1.9615384,2.3461537,4.9218655,7.36383,6.6188397,7.088801,6.717801,4.642285
"tyć",U,1.5,4.0,3.9615386,3.9615386,4.269231,8.776984,7.3483124,7.3756275,7.3534307,7.087433,6.668947
"napierać",U,1.7692307,3.1923077,2.5,3.4615386,2.4615386,7.2857013,6.0250473,6.692261,5.8168225,6.7343826,4.781811
grzybowy,U,3.7307692,1.5,1.1923077,1.5384616,1.7692307,3.7988763,6.7561083,7.015299,6.6229653,6.4624257,3.6876402
"plaża",U,5.576923,1.6153846,1.8846154,1.5384616,1.7307693,2.7273269,7.8165774,7.587418,7.8753834,7.709627,5.5048475
"wachlować",U,3.6153846,1.5384616,1.1923077,1.2692307,1.4615384,3.844293,6.6614475,6.9259186,6.8944197,6.697792,3.2453167
"wyć",U,1.5,4.0,5.076923,4.269231,2.6923077,8.935365,7.297767,6.265755,7.0569816,8.327271,7.079132
"miękki",U,3.4615386,1.9230769,1.6923077,1.6923077,2.2307692,4.486401,6.7988806,7.009666,6.9812655,6.428726,4.0943627
limit,U,1.5384616,3.5,3.1923077,3.1923077,1.9615384,7.513324,5.876029,6.270941,6.299224,7.42331,4.682483
"wróżka",U,2.7692308,2.2307692,1.6923077,1.7692307,2.3461537,5.348449,6.382381,6.8463306,6.7896695,6.2213945,3.9077096
zima,U,3.3461537,3.2307692,3.3076923,2.2692308,2.4230769,5.999235,6.708984,6.7083664,7.517899,7.3906884,5.5721054
idiota,U,1.3076923,4.269231,3.0769231,2.9230769,3.4230769,8.312488,5.815354,6.983362,7.0622916,6.635547,5.6815243
"wynajmować",U,2.2692308,2.6538463,2.5384614,3.1923077,1.8461539,6.672353,6.4401274,6.6230536,5.8686185,7.1533074,4.320264
magik,U,3.5769231,1.3846154,1.6538461,2.0769231,1.5384616,4.326914,6.9526577,6.75683,6.390786,6.8404417,3.6654623
rejs,U,4.6153846,1.2692307,1.6538461,2.5,1.1538461,3.467457,7.3691483,7.089697,6.2684436,7.478388,4.441398
panowanie,U,3.1923077,2.3846154,1.8846154,3.1538463,2.1923077,5.5171223,6.6920004,7.1133695,5.8567753,6.810152,4.643042
niedopatrzenie,U,1.2692307,4.576923,3.2307692,3.8461537,2.6538463,8.480419,5.813093,7.12604,6.5245976,7.595217,5.8651896
"zawierać",U,3.3461537,1.5,1.6153846,2.3461537,1.5,4.7310796,6.7617826,6.710169,5.990532,6.7628927,3.4702532
kres,U,2.0,2.9230769,4.076923,4.0384617,2.0769231,7.738381,7.302047,6.077483,6.281651,7.979612,5.755935
"rosnąć",U,4.8076925,1.9230769,1.7692307,2.5,1.5384616,3.6499047,7.157298,7.252921,6.634127,7.4449234,4.9402685
mina,U,3.4230769,2.4615386,2.6923077,2.6538463,1.9230769,5.5437,6.8262677,6.60395,6.473519,7.2519283,4.5698714
"rozmyślać",U,4.423077,2.3461537,3.4230769,3.1538463,1.5769231,5.2931614,7.532761,6.571027,6.7955465,8.08349,5.49524
demokracja,U,3.1153846,2.8461537,2.0769231,2.4615386,2.2692308,5.47727,6.148139,6.7839303,6.5070715,6.6591563,4.467613
"błogosławiony",U,4.6923075,1.3076923,1.3461539,1.4230769,1.1153846,2.7788837,7.1051307,7.1222997,7.0666885,7.3013763,4.0718455
przedstawiciel,U,1.7307693,2.1153846,1.5,1.8846154,2.1923077,6.3264513,6.0357113,6.672579,6.276054,5.960386,2.8450346
ryba,U,3.5384614,1.3461539,1.4615384,1.4230769,1.8846154,4.0593867,6.7644224,6.6148753,6.669315,6.17492,3.3983073
balsam,U,4.0384617,1.4230769,1.4230769,1.3461539,1.7307693,3.7651827,7.058093,7.057456,7.125298,6.761169,3.819874
"próbować",U,3.8846154,2.5384614,2.6538463,3.9230769,1.8846154,5.911153,7.3307962,7.3459415,6.152869,7.8255634,5.523059
przewinienie,U,1.1153846,3.3461537,3.1538463,3.5384614,2.3846154,8.032117,6.270101,6.5122037,6.057481,7.2256055,4.79229
akcja,U,3.8461537,1.6923077,1.5,2.6153846,1.3461539,4.280343,6.8168054,7.000264,5.845849,7.1337924,3.9203186
"gość",U,4.3846154,1.7692307,1.5,2.3076923,1.6538461,3.7915807,6.899323,7.18333,6.5168586,7.074758,4.3631425
dumny,U,4.730769,1.8846154,1.8846154,1.6923077,1.5,3.3324797,7.1250324,7.1612363,7.3163333,7.393452,4.836303
"skostniały",U,1.1538461,2.6538463,3.3076923,3.4230769,2.5769231,7.8369827,6.567175,5.9081197,5.8569207,6.736047,4.7850037
izba,U,2.3076923,1.9230769,2.0384614,2.1538463,2.3461537,6.0437045,6.580607,6.4439826,6.4047775,6.2494783,3.5228589
pytanie,U,2.8461537,2.2692308,1.6538461,3.2692308,1.8461539,5.842359,6.5231533,7.0178785,5.5394444,6.907166,4.0502787
"żywy",U,5.3076925,1.8461539,1.8461539,1.8461539,1.6153846,3.2394054,7.586536,7.558968,7.545617,7.740699,5.2656426
iskra,U,3.6153846,1.8461539,1.8076923,3.1153846,1.6153846,5.128228,7.2304506,7.2757025,5.9985194,7.3566136,4.396883
wykroczenie,U,1.5,3.8846154,3.1153846,3.6153846,2.6923077,7.985755,6.1593027,6.8918905,6.3343406,7.1287694,5.3197384
"doświadczony",U,4.3846154,2.0384614,1.6538461,2.0769231,1.5384616,3.836652,6.7657795,7.0857663,6.746897,7.227752,4.440156
autorytet,U,4.9615383,1.8461539,1.5384616,2.5384614,1.6153846,3.4770312,7.3712206,7.626307,6.749708,7.571773,5.028129
"przeciwieństwo",U,2.5769231,2.5769231,2.8076923,2.5,1.7692307,6.19444,6.303893,6.150408,6.385663,7.0373507,3.881416
kuchenka,U,3.1153846,1.5,1.5,1.6923077,1.6923077,4.524289,6.737047,6.719718,6.536773,6.55694,3.0759523
"pomagać",U,5.6153846,1.7692307,1.7692307,1.8461539,1.1923077,2.846916,7.5623164,7.529431,7.481852,7.9704485,5.285713
sterylny,U,2.3846154,1.8846154,1.8076923,2.7692308,2.0384614,5.9848886,6.523128,6.6423492,5.72336,6.3964796,3.5173383
bestia,U,1.8846154,3.2307692,3.0384614,4.6538463,3.4230769,8.101416,7.432357,7.5954556,6.069204,7.2618895,6.141345
"stać",U,1.8076923,2.5,1.5769231,1.7692307,1.4615384,6.148582,5.6042743,6.5523434,6.310525,6.6727376,2.718567
dyplomatyczny,U,3.0769231,2.3461537,1.7692307,2.1153846,1.6923077,5.1875587,6.2278614,6.715038,6.281629,6.815649,3.8013608
"Żyd",U,2.2692308,2.2307692,2.1923077,2.0769231,1.6923077,6.0712867,6.3003635,6.365713,6.5146055,6.812037,3.4245677
"martwić",U,1.3461539,3.1538463,5.1538463,4.5,2.3846154,8.784614,7.598125,5.608521,6.4284487,8.158343,6.4536643
"pokazywać",U,3.5,1.8076923,1.5769231,2.0769231,1.4615384,4.6095896,6.611572,6.7840757,6.3703914,6.900894,3.348358
sztylet,U,1.6538461,3.6153846,2.9230769,4.5384617,3.0769231,8.091038,7.005437,7.5437,6.0780663,7.3904395,6.0925403
"motywować",U,4.9615383,1.9230769,1.6153846,1.9230769,1.2307693,3.1884203,7.026034,7.3282695,7.0313854,7.6248126,4.710859
aktywny,U,4.8461537,1.9230769,1.6538461,1.8846154,1.5769231,3.4731867,7.123718,7.3151517,7.154195,7.3853354,4.674214
sceptyczny,U,1.8846154,2.7307692,2.4615386,2.4615386,2.1923077,6.617439,5.9072638,6.14353,6.102233,6.409978,3.751831
regulator,U,2.4230769,1.7692307,1.5,1.9615384,1.5,5.35791,6.1135473,6.405348,5.91784,6.4040217,2.511116
zupa,U,3.7692308,1.3076923,1.3846154,1.3076923,1.6538461,3.8092864,6.852348,6.8066645,6.8848295,6.5066686,3.3007216
"wrzeszczeć",U,1.6538461,5.0,3.3846154,4.3846154,3.4230769,8.904581,6.22964,7.7078695,6.8780184,7.696277,6.95469
"fajtłapa",U,1.8846154,3.6153846,3.2692308,2.3846154,2.6923077,7.21527,5.906413,6.2905293,7.1321607,6.8676233,5.03349
"płaszcz",U,2.3846154,1.8461539,1.9230769,1.6538461,1.8461539,5.6921635,6.6048226,6.4761357,6.761697,6.5983267,3.051151
"napadać",U,1.0384616,4.269231,3.5,4.730769,3.8076923,9.180876,6.898626,7.554707,6.369215,7.3014517,6.5943885
"szokujący",U,2.1153846,2.9615386,2.4230769,3.1923077,2.6538463,6.90208,6.4841566,6.9720926,6.101069,6.642417,4.7135806
odjazd,U,2.8461537,2.2307692,3.5384614,2.5384614,1.5,5.960681,7.0399294,5.631615,6.686637,7.642631,4.8260803
"połysk",U,4.230769,1.5384616,1.3461539,1.6153846,1.3461539,3.519741,6.867075,7.003334,6.795501,6.9890494,3.807816
robotnik,U,2.3076923,2.6538463,3.3461537,2.5,2.0,6.6929274,6.687352,5.922678,6.835107,7.1896844,4.3591657
"człowiek",U,4.6153846,3.5384614,3.4230769,3.3846154,2.9615386,6.0742807,7.621041,7.7491837,7.763657,8.046495,6.6538258
"montować",U,3.1923077,2.3461537,1.5,1.8461539,2.0384614,5.0796766,6.241255,6.9908504,6.6875143,6.5581293,3.627824
zbawienny,U,4.8461537,1.3846154,1.5384616,1.5769231,1.3846154,2.818308,7.2080183,7.0519843,7.023653,7.201063,4.2860436
"ranić",U,1.1923077,4.0,5.269231,4.923077,3.8461537,9.621663,7.819295,6.6438107,7.054853,7.8637953,7.514628
cylinder,U,3.3076923,1.3846154,1.2307693,1.1923077,1.6538461,4.1172585,6.629133,6.722837,6.763504,6.3485928,2.9560304
turystyczny,U,4.5384617,1.7307693,1.6538461,1.8846154,1.5384616,3.4966779,6.9644384,7.089821,6.8662176,7.195254,4.481902
"huśtawka",U,4.8076925,1.5769231,1.7307693,2.0769231,1.3846154,3.34228,7.335483,7.1527205,6.8973417,7.4912496,4.6546707
materac,U,3.6153846,1.4230769,1.6538461,1.4230769,1.6153846,4.136668,6.8481894,6.7044606,6.8803015,6.6310196,3.3718219
demokratyczny,U,3.1538463,2.6538463,2.2307692,2.4230769,2.0384614,5.317858,6.079053,6.4427614,6.3293414,6.6728444,4.280864
prymitywny,U,1.4615384,3.1538463,2.7307692,2.3076923,3.3461537,7.498377,6.050181,6.505129,6.903448,5.85492,4.6834574
doktor,U,2.5,2.5,2.1923077,3.2692308,2.0769231,6.0885344,6.5056252,6.721016,5.633095,6.851311,4.2898183
brygada,U,3.1153846,1.9615384,2.0769231,2.2692308,1.3461539,4.9732304,6.586423,6.5142255,6.313787,7.0546317,3.6656823
"majętny",U,4.3846154,2.1923077,2.2692308,2.6923077,2.0,4.662091,7.222659,7.1946483,6.8693366,7.386856,5.1739626
"żar",U,3.7692308,1.8846154,2.1153846,2.3461537,1.5769231,4.664314,6.8457193,6.7063365,6.3657355,7.150892,4.3128686
"zmieniać",U,2.7692308,2.7692308,2.5,3.8846154,2.1153846,6.5299444,6.8082857,7.004923,5.6948404,7.3787136,4.899833
wirus,U,1.2307693,3.4615386,3.2307692,4.3076925,4.1153846,8.806095,7.3021646,7.501768,6.379718,6.572509,6.252652
dusza,U,4.3076925,1.5769231,2.9615386,3.1538463,1.5,4.873964,7.6515045,6.522148,6.349406,7.6939826,5.1367316
"wabić",U,2.5384614,2.2692308,1.7692307,2.4615386,2.1923077,5.7220182,6.3030477,6.7899942,6.1207438,6.324992,3.6359994
brzoza,U,3.4615386,1.5,1.9230769,1.1538461,1.2307693,4.245818,6.546242,6.224511,6.9156594,6.8537745,3.164536
wafel,U,4.0,1.7692307,1.3076923,1.3461539,1.3846154,3.7291207,6.786156,7.1352,7.1305075,7.0804896,3.7384691
zrzut,U,1.5384616,2.4615386,2.0,2.8076923,2.1153846,6.931505,6.316607,6.7025976,5.934473,6.592733,3.417317
"zabłądzić",U,1.5384616,3.9615386,3.7692308,4.9615383,1.8461539,8.466482,6.587085,6.7823634,5.588715,8.289517,6.3297496
woda,U,5.269231,1.6153846,1.8846154,2.3846154,1.4230769,3.3086817,7.607497,7.3966937,7.0099053,7.764727,5.190089
"potknięcie",U,1.6538461,3.8461537,3.3076923,3.3846154,2.0384614,7.737618,5.807703,6.3523107,6.2762966,7.4594097,5.0980124
"zwyciężać",U,6.0,1.8076923,1.6153846,2.3461537,1.0384616,2.6822493,7.8438797,7.966892,7.4194355,8.340737,5.681934
"płuco",U,2.0,1.9615384,2.1153846,2.7307692,2.5384614,6.4621267,6.844741,6.7434134,6.0370593,6.223757,3.9471834
sadystyczny,U,1.4615384,4.4615383,4.423077,5.230769,5.269231,10.130848,8.34181,8.270799,7.6682825,7.6083455,8.314505
"uchronić",U,4.0384617,1.8076923,2.3076923,3.2307692,1.4230769,4.9282355,7.2332687,6.7683644,6.0164924,7.524491,4.8018537
mucha,U,1.3461539,3.3846154,1.5384616,1.7307693,3.3461537,7.2978063,5.588998,7.203231,7.047721,5.6124887,3.9608462
upodobanie,U,4.3076925,1.5384616,1.6923077,1.7307693,1.2307693,3.5491831,6.896826,6.794886,6.77037,7.1855693,3.9223673
pasta,U,2.8461537,1.6153846,1.3846154,1.3461539,1.3846154,4.6573977,6.423341,6.681424,6.7215443,6.563172,2.7377133
musical,U,3.7692308,1.7692307,1.5,1.3846154,1.5384616,3.9106383,6.6371136,6.946107,7.0558276,6.9125066,3.676721
skromny,U,3.5,2.1153846,2.2307692,2.0384614,1.8461539,4.7908955,6.6937375,6.5221305,6.693837,6.953254,4.4359612
bicz,U,1.5,3.1923077,2.8461537,4.4615383,3.5769231,8.188236,7.103219,7.337588,5.832799,6.7333064,5.7250834
"zarzucać",U,1.4230769,3.6153846,2.9230769,3.5,2.5,7.711683,6.0101557,6.6772203,6.1740794,7.0032797,4.9044995
kontakt,U,3.8461537,1.6153846,1.5769231,2.6923077,1.3461539,4.450854,7.1330237,7.144784,6.1413717,7.3124676,4.07842
paradoksalny,U,2.5769231,2.5,2.0769231,1.8076923,1.6153846,5.6658382,5.966988,6.4405513,6.550758,6.79924,3.463079
czapka,U,2.7692308,2.2692308,1.3846154,1.5384616,1.6153846,5.1068325,5.9591217,6.819871,6.7115636,6.669467,3.15258
ostatni,U,1.9615384,3.4230769,4.6153846,3.8846154,1.9615384,7.9437366,7.157039,5.9163084,6.6906857,8.2541895,6.2584147
uczelnia,U,3.6923077,2.6923077,2.1923077,3.0384614,2.2692308,5.308498,6.8336673,7.275909,6.528132,7.046259,5.158286
bezinteresowny,U,4.3461537,1.9230769,1.7307693,2.0,1.2692307,3.6764276,6.854828,7.159678,6.9044237,7.514232,4.690171
"mordować",U,1.2307693,5.0384617,4.8076925,5.5384617,5.230769,10.646578,8.419304,8.524844,7.9448853,8.275137,8.82864
atrakcyjny,U,5.5384617,2.1923077,2.3461537,2.0384614,1.4230769,3.5612197,7.636851,7.522668,7.6923904,8.117384,5.73201
odpowiedzialny,U,4.8076925,1.7692307,2.2307692,3.5,1.5,4.7327952,7.8454676,7.508415,6.353182,8.020357,5.5900106
